,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CPX-1919,2.2203715,-3.5807304,-2.0431762,1.821437,5.0253143,0.7038535,-1.5784367,-1.4707726,-1.4603114,2.1001375,-3.6110911,2.9951282,0.111358516,-3.5350308,-6.100839,0.73028004,-4.774578,-2.60914,-5.085129,-0.65661335,2.97532,3.1008568,-3.463076,1.2341752,2.600047,3.6192682,1.7398447,2.3564072,-4.9923177,0.24407686,0.6094876,0.9879487
MOG,0.77532613,-1.0933532,-0.933362,1.9561539,3.5512087,1.3486836,-1.6677392,0.8454932,-2.146078,1.7458851,-3.4255815,2.7860186,0.07815157,-2.3871558,-3.4056082,1.1340584,-3.9769893,-2.4485266,-4.157456,0.78575677,2.7389095,2.5814745,-1.221332,1.3009491,1.4506292,2.979693,0.6103824,1.7384245,-3.1450424,-1.2194493,1.721642,-0.54412186
TEK,1.0774214,-1.384903,-1.4900106,1.5341488,4.1423025,1.2302003,-1.6481584,0.10401005,-1.156416,1.3349965,-2.6027894,2.5886269,0.15738453,-2.9453099,-3.8437288,1.579447,-4.197199,-1.6189451,-4.3730464,-0.1557846,3.311753,2.7243454,-1.2635946,1.9308887,2.0607138,2.487054,0.27740288,1.5612284,-3.308042,-0.3163274,0.7988315,-0.13245466
TLR7,-1.3267641,-1.1132034,-0.3247069,1.3223244,-0.29928708,0.62000054,-1.904075,0.34483972,-2.7032256,1.1318809,-2.220371,1.7525306,0.09925551,-2.4810114,-0.20589194,2.0050647,-2.142819,-2.695581,-1.849523,-0.57960004,1.5761275,2.7038496,-0.53429836,0.59878063,-0.14509638,0.88769025,-0.17570886,0.79176426,0.034187496,-1.3780577,-0.6745215,-1.054939
IRF4,-1.2792344,-0.6893685,-0.6433214,1.1203974,-0.02969091,0.8266876,-2.13331,0.79451096,-2.9310372,1.253953,-2.057918,1.2641647,-0.22831693,-1.7551616,0.2348197,1.5258703,-2.340569,-2.785867,-1.8632139,-0.26440874,1.1141033,2.5648148,-0.2814861,0.9077934,0.06589797,0.6442414,-0.16786149,0.9891486,-0.042115323,-1.495439,-0.11841974,-1.0480363
CPX-1825,0.17083827,-2.192447,-0.79976404,2.0905752,2.3271186,0.6369188,-1.9207652,-0.11319801,-2.3413584,1.6969637,-3.3443239,3.0741181,0.3466376,-3.3108168,-3.4096174,1.6845908,-3.4135017,-2.8404398,-3.7298236,-0.12130058,2.4549825,2.8888988,-1.8621387,0.5548353,0.75376433,2.7734358,0.8264999,1.5672458,-2.474094,-1.060956,0.7048307,-0.49151692
CPX-1827,0.418332,-2.560869,-0.69812167,2.4974945,2.8913834,0.4656269,-1.9534038,-0.61575234,-2.307794,1.8122008,-3.7411609,3.4725518,0.52084476,-3.7130237,-4.0871954,1.494942,-3.45737,-3.1845655,-4.082505,-0.051495135,2.2525868,2.861507,-2.375938,0.26005694,0.7462372,3.3186288,1.0247452,1.6409718,-2.9371047,-1.018645,1.1069529,-0.33409917
CPX-1828,0.19257629,-2.0768833,-0.653368,2.1162448,2.2604394,0.59938663,-1.8254142,-0.2539926,-2.1717217,1.4661877,-3.2230797,2.9820518,0.49851036,-3.1447098,-3.1744776,1.6125705,-3.056622,-2.8194113,-3.599739,-0.12300505,2.3906214,2.7241256,-1.8405551,0.5514852,0.70626134,2.5691922,0.64909595,1.3477167,-2.3384826,-0.81862855,0.6417175,-0.5461569
CD207,2.039647,-4.0642314,-3.4733474,0.14725725,3.9879029,0.43273574,-1.2752147,-0.30655488,-1.0166444,2.1612349,-2.6449108,2.7843566,0.41955632,-3.9586997,-5.372698,1.3106576,-5.0177093,-0.8256041,-4.977787,-0.8848356,4.8046246,3.2174895,-3.1900344,2.3998175,2.8002086,2.9410365,2.391207,3.3274763,-4.1700435,-0.15487958,-0.44038373,1.1411308
MITF,-0.0842023,-0.90727186,-1.2674906,1.7367696,3.2089896,1.5107889,-1.9471632,0.14694582,-2.0550003,1.5226545,-2.7126741,1.9579479,-0.26640403,-3.1839905,-2.261063,1.3391697,-3.8617423,-2.3304825,-3.354075,-0.5704358,1.4951308,2.730862,-0.65245706,1.2885684,1.3399522,1.5476618,-0.44547957,0.66556954,-2.1621814,-0.89682686,0.3852761,-0.16863757
PRF1,0.8042927,-1.8416442,-0.903732,1.6407675,3.2967367,0.73761123,-1.6853691,-0.9964199,-1.1042817,1.0959492,-2.5418234,2.1338913,0.12154003,-3.246107,-3.5054102,1.2790958,-3.4025903,-2.7169797,-3.6770916,-0.7045069,2.062859,2.8258119,-1.669087,1.5237448,1.6031302,2.3404698,0.07212704,1.0672781,-2.6934116,0.29145434,0.7457902,0.17713073
PTPRC,-1.308937,-2.0844858,-0.06608255,2.4732459,0.39949083,0.13477445,-2.4134061,-0.2547473,-3.5538046,1.8503983,-3.7107255,2.6721058,-0.14542726,-3.5750978,-1.4406489,1.7786382,-2.6113842,-3.8813615,-2.4538157,-0.33491376,0.3951506,2.988379,-1.320295,-0.7409725,-0.9031233,2.1521099,0.47701392,0.5689891,-0.60145664,-1.8096839,0.15505528,-1.0170245
IRF5,-0.6514796,-0.9195884,-1.4220452,0.3473889,0.04019735,0.8188304,-1.7816021,0.7580026,-2.338873,1.170851,-1.4151466,0.85824287,-0.51491123,-1.3634157,-0.29435515,1.2000395,-2.7106166,-1.9364499,-1.9469932,-0.57023555,1.7568991,2.777784,-0.6795871,1.5210055,0.75510776,0.5247946,0.28322574,1.6200895,-0.40828127,-1.175881,-0.50284094,-0.6306264
JAK3,-1.2414857,-0.7447968,-0.60617965,1.0758213,0.25304002,0.7836599,-2.1039672,1.0169929,-2.9144511,1.3685246,-2.2407734,1.4696118,-0.08948671,-2.3773363,0.23756641,1.7364755,-2.5724814,-2.5353003,-2.1328273,-0.25720263,1.5228131,2.4178078,0.06922178,0.81734043,-0.08227785,0.6106937,-0.1267997,0.92893034,0.02740181,-1.6534476,0.059491236,-1.0385325
PTAFR,1.3340487,-2.5100336,-1.9013944,1.7765769,3.038567,0.9601774,-1.5188667,-0.18250541,-1.8953735,1.8538187,-3.146423,3.205128,0.435502,-2.7207398,-4.7459865,1.2495353,-3.9024973,-2.60091,-4.506808,0.0468584,3.193325,3.119384,-2.9507875,1.4899147,2.1444852,3.3267508,1.4991808,2.4382048,-3.674926,-0.8589224,0.63632566,-0.2875072
MMP12,2.8001199,-3.3016768,-2.3152962,1.73973,5.086782,0.38182724,-2.0096598,-2.7462292,0.09208991,0.5840825,-2.850649,2.7019384,0.4569415,-2.0424547,-6.3590655,1.2490833,-4.2674074,-2.808307,-5.182743,-0.86068654,2.4097352,3.141145,-4.109359,3.0491974,3.1184444,3.6151748,1.3891445,1.8968884,-5.32358,1.9985213,1.8229077,0.75408673
KITLG,-0.035055697,-1.7952933,-1.3024124,1.798394,2.3808558,1.0165722,-1.9455065,0.3443506,-2.4361084,1.9501964,-3.098728,2.721103,0.055959687,-2.9867284,-2.9317942,1.5457249,-3.8445134,-2.633324,-3.5315452,-0.14300624,2.1327004,2.9754171,-1.6076807,1.0403697,1.0926782,2.5331948,0.58037823,1.6999346,-2.2822258,-1.4881873,0.3714527,-0.4808537
TLR5,-0.4088546,-0.8663739,-1.0441601,0.81643355,1.7892646,1.2210625,-1.5922465,1.0263743,-2.032156,1.2600398,-2.099147,1.7212116,-0.07647873,-2.8968287,-1.3719796,1.8551594,-3.5456393,-1.3721864,-2.8565383,-0.46363562,2.9242444,2.8007846,-0.107431546,1.4402232,0.95338726,1.1612921,-0.080045275,1.193634,-1.309214,-1.1988155,-0.20548734,-0.45529938
LCP2,1.7226256,-1.283766,-2.1791651,0.95766765,3.109431,1.0038321,-1.2021425,-0.4900919,-0.46592253,0.8643702,-1.6310524,1.6329869,-0.111265406,-0.5696934,-4.047461,0.3782593,-3.4028046,-1.5670233,-3.7332613,0.053498022,3.0474122,3.0116003,-2.3910174,2.6488981,2.5016243,2.3924637,0.9731747,2.5324268,-3.654677,0.52444357,1.2043593,0.14144494
NARS1,-4.0859313,-5.6022167,-3.5714896,3.6504695,5.5513377,3.5393267,-2.207934,-7.5148215,-3.5480504,3.5697145,-5.5497932,-0.5219669,-4.462985,-12.368084,-3.7150695,1.7008451,-7.890545,-3.6052847,1.9598477,-9.682048,-10.923797,2.5173464,0.021815548,-4.7730765,-0.544926,-2.9443347,-4.6354604,-7.6981907,-0.9180118,0.3943413,-8.870541,6.26319
BLK,1.325594,-1.1392056,-2.009039,1.3283173,3.8299146,1.4056776,-1.5414132,-1.1083636,-0.6065279,0.73985136,-1.9315088,1.5859863,-0.5772399,-1.5695434,-4.102815,0.49165943,-3.7598808,-2.1886275,-3.5726805,-0.5039623,1.7215832,2.8433812,-2.2027557,2.399059,2.7008746,1.9142402,0.030919977,1.2847091,-3.4570897,0.6697101,0.71023935,0.49987182
GALC,3.1136217,-6.2029753,-1.7484021,4.8833885,9.168433,-0.004809981,-2.2918878,-7.386764,0.3757096,3.016704,-6.81637,4.1761413,-0.5669538,-8.211124,-10.591853,3.0496778,-8.016446,-5.11939,-5.1411214,-4.151241,-0.31274635,3.7896106,-4.1265254,0.3323107,4.0992155,4.189327,-0.013454959,-1.0575333,-5.9593787,4.2224946,-2.3386378,3.491347
ZAP70,0.14517955,-0.81626695,-1.2725751,1.2652837,2.6753726,1.5336303,-1.5866984,-0.23152372,-1.2032351,0.8536676,-1.7608906,1.3983953,-0.2548924,-2.4208562,-2.145402,1.2449156,-3.3515368,-1.7499412,-2.7215533,-0.81529766,1.733826,2.528285,-0.6502117,1.7779651,1.5501409,1.0195135,-0.621643,0.55515903,-1.9521241,-0.117928624,-0.03313864,0.026905777
TNPO3,-0.35147876,0.13585818,-1.5193001,1.2201146,1.3776234,2.5045047,-2.2258434,-2.321284,-0.83445114,-0.039514527,-0.38021263,-1.4402728,-1.7545516,-0.57977456,0.6836648,0.6982166,-3.0135,-2.6742437,-0.30450946,-2.1757674,-2.8496187,1.847732,-0.3447886,2.9787195,2.3354247,-1.3457791,-2.884822,-1.4827278,-0.31282598,1.7310649,-1.8253617,0.8506842
NARS2,-3.284855,-5.2583222,-3.6047776,3.6495075,5.9816027,3.6678126,-1.882995,-7.6269727,-2.645052,3.167433,-5.0778236,-0.28683567,-4.1322827,-11.773033,-4.306404,1.6340026,-7.5168366,-3.2024221,1.5277847,-9.394682,-9.835579,2.3200948,-0.15167516,-3.8517053,0.04799378,-2.8922937,-4.7138743,-7.5394654,-1.4990703,0.8976287,-8.3660755,6.0053487
CPX-6011,-0.05102001,-1.3545293,-1.9244823,-0.1188069,-0.0036482383,0.7123561,-1.4145607,1.095807,-1.9613855,1.3662648,-1.2380939,1.379826,-0.37342966,-1.4951345,-1.6992087,1.1919119,-3.2877963,-1.2813692,-2.6231017,-0.47202462,3.2465212,3.3515787,-1.4438881,2.0525362,1.1171458,1.4936448,1.2869912,2.745454,-1.2996074,-1.4186561,-0.25581595,-0.5288048
CPX-6012,0.14127424,-1.3602482,-1.9693271,-0.23253447,0.24147324,0.6502799,-1.2846754,1.034765,-1.6227325,1.2318242,-1.0869714,1.5129758,-0.3484661,-1.6334966,-2.0666497,1.2105111,-3.2588563,-0.9772816,-2.8531454,-0.5004333,3.738258,3.370035,-1.4349033,2.1115618,1.2646896,1.5421425,1.3021305,2.7957523,-1.41275,-1.2443233,-0.24602348,-0.45701274
CPX-6013,0.55503356,-1.1259273,-1.9426591,-0.2928474,0.62990135,0.7174405,-1.1494541,0.9200043,-1.2270203,0.927828,-0.8500521,1.4454261,-0.31861383,-1.2223094,-2.2869027,0.9896877,-3.1318603,-0.76507676,-3.0443783,-0.33609766,4.0021644,3.1537807,-1.4630907,2.3698313,1.557024,1.5332761,1.2259649,2.8350308,-1.7261969,-0.9433481,0.11586468,-0.4709669
CPX-6014,0.009202953,-1.0286915,-1.7407765,-0.15883556,0.097323135,0.7703643,-1.3295752,0.95859313,-1.6953255,1.054133,-0.9856091,1.1653523,-0.4471658,-1.2810556,-1.5499824,1.0941732,-3.0400782,-1.1536258,-2.5159252,-0.52175146,3.1176944,3.2425659,-1.2316966,2.1151545,1.187338,1.2428546,0.99801326,2.458645,-1.2155153,-1.1959095,-0.21803491,-0.52571
ADGRE2,3.350576,-0.7096432,-2.2789586,0.68125945,4.3889914,1.504782,0.10617201,-0.6467646,1.6074758,-0.9769406,-0.2386474,1.7195966,1.3340336,0.8094178,-4.0807753,-0.15405604,-1.6756815,0.5865003,-3.9061167,-0.09228042,4.2553716,1.3636892,-2.8882346,3.846152,3.845473,1.1486547,-0.20698288,0.96332586,-4.5889306,2.7074492,-0.24433878,-0.4031248
CPX-6050,0.30765122,-0.7068791,-1.80324,0.26619968,1.3446546,1.0023346,-1.4258189,0.2748051,-1.2996808,0.869775,-1.1234219,0.7196732,-0.5983644,-0.8354435,-1.535186,0.6018032,-2.9585967,-1.5916779,-2.4329143,-0.48543674,1.9019699,2.7479014,-1.1059623,2.1488948,1.6002178,0.88436496,0.33011103,1.7416583,-1.5257297,-0.46256575,0.06594932,-0.2130811
FGR,1.4108584,-2.0405128,-1.386307,2.060217,3.8172753,0.6784098,-1.5103095,-1.5840348,-0.90966606,1.1329778,-2.509979,2.4385257,-0.09807136,-1.9659642,-4.692281,0.78427243,-3.5815678,-3.0682805,-3.8095524,-0.3625467,1.5904723,3.0583928,-2.9006362,1.8811249,2.1847165,3.1419535,0.5805596,1.7013628,-3.6838834,0.61909604,0.96964854,0.050900638
HCK,-0.044546016,-0.9635434,-0.78126866,1.4399652,2.1523821,1.0459933,-1.7382503,0.45223612,-1.8589509,1.1499623,-2.3920333,2.116936,0.21919301,-2.6639764,-1.9897768,1.7035148,-3.1610262,-2.064962,-3.2526312,-0.21219333,2.788725,2.64464,-0.6028241,1.3371083,0.955598,1.4777073,-0.05741615,1.1614219,-1.58976,-0.72403485,0.41752473,-0.66322803
PSIP1,-1.825922,0.8087864,-0.75462717,0.5837059,0.07061307,1.6316782,-2.6568732,1.3123394,-3.280742,0.98049086,-1.3464892,-0.715693,-1.3177342,-0.64971,2.779398,0.46476758,-2.4065347,-2.952622,-0.78002477,-0.2797404,-1.4620581,1.9090121,1.3530794,1.4577063,0.20840533,-1.0611513,-1.463749,-0.24388888,1.0164412,-1.5187321,0.37274712,-0.9285486
MIPEP,-0.9228182,-3.6931305,-2.7919269,2.9233482,6.1707096,2.2371187,-1.0749475,-5.4761977,-0.4486858,1.7961836,-3.7793243,1.3531071,-2.0842402,-8.557291,-5.832198,1.9582005,-5.726423,-1.4729581,-1.6255107,-5.9621334,-3.4527414,2.9994407,-0.9662226,-1.3959317,1.1484375,-0.34743658,-2.7963102,-4.1841416,-2.3779438,1.1508913,-4.9140115,3.666305
BCL6,-1.678088,0.020751618,-1.054977,0.49761614,-0.2921241,1.0255121,-2.711796,1.6187531,-3.60394,1.4614394,-1.696194,-0.0062551554,-1.2241588,-0.82213145,1.7151759,0.5800057,-2.4422061,-3.1872516,-1.370988,-0.016022634,-0.4635197,2.4670844,0.45627466,1.1603439,-0.027893098,-0.18068187,-0.27791053,0.8969265,0.72398454,-2.097257,0.689819,-1.077473
APOBEC3G,-4.0761356,-0.41127652,-0.9696279,1.2627949,-2.625893,1.5669531,-4.1721134,0.8738773,-5.8869576,2.2662768,-2.2156224,-1.2440981,-2.7315297,-1.8669162,3.8583095,0.39894667,-2.551344,-5.8182683,1.158739,-1.7938874,-5.2733197,3.3234532,0.7911913,-0.18122141,-1.399245,-1.3840798,-1.3601199,-0.697551,2.6064634,-3.2935433,-0.77587813,-0.63486767
LTA,0.22926219,-1.2465895,-1.4099519,0.97757095,2.3125014,1.3049576,-1.4930278,-0.33131596,-1.0455276,0.7760705,-1.7029334,1.24416,-0.114265904,-2.3166606,-2.0840356,1.1562866,-3.1524713,-1.8066425,-2.6461325,-0.9182643,1.7680852,2.5123286,-1.042361,1.8864619,1.6527911,0.8628017,-0.23686403,0.7330414,-1.8908329,-0.06545363,-0.35813013,0.14652495
CPX-5635,-0.93122697,-0.58100414,-1.1410395,1.0226377,1.5293286,1.5765567,-2.1224198,0.15923172,-2.2238941,1.2292076,-1.8195338,0.5871277,-0.70896924,-2.4763741,0.11061697,1.5048097,-3.2949865,-2.2688167,-1.7767489,-1.0604544,0.26228648,2.1304607,0.30407673,1.5185521,0.96387815,-0.1592636,-1.2183901,-0.00075541437,-0.3472972,-0.6189317,-0.7708584,-0.14524566
CPX-5636,-0.8470787,-0.7326616,-1.2215942,0.93760103,1.4176508,1.4818634,-2.11635,0.23313947,-2.1862297,1.2554257,-1.780868,0.67376226,-0.6070271,-2.423975,0.022335172,1.5685285,-3.288224,-2.1821117,-1.8358825,-1.0077833,0.58090127,2.180145,0.18270239,1.5863168,1.0138113,-0.061211932,-1.0392351,0.24184297,-0.39164248,-0.62475175,-0.8140346,-0.19568717
HARS1,-3.7972841,-5.3021393,-3.4491258,3.303017,5.2438345,3.7118707,-2.2103925,-7.471226,-3.169585,3.206896,-4.9223294,-1.1868262,-4.431664,-11.475985,-2.8044202,1.6681322,-7.5213814,-3.2391067,2.3962312,-9.464675,-10.7932205,2.0307539,0.36598408,-3.904232,-0.12956746,-3.6236541,-5.001366,-7.7568264,-0.62783664,1.0976615,-8.916849,6.2674623
TYK2,-0.6035626,-0.7270509,-0.61588055,1.1295636,0.8979084,0.90082014,-1.7323406,0.7099717,-2.1121821,1.0052975,-1.940402,1.7619915,0.05013822,-2.2542396,-0.9036426,1.6925666,-2.6388597,-2.0386252,-2.5136013,-0.29206955,2.3365898,2.6374495,-0.42147073,1.2248881,0.57424116,1.0509219,-0.09938137,1.1285123,-0.7251511,-1.107541,0.05873223,-0.9390084
CPX-382,0.4830089,-0.74348587,-1.7125626,0.15532959,1.166278,0.99352103,-1.2783619,0.59146154,-1.2578015,0.7636063,-0.97582096,0.95757484,-0.38374472,-0.8441936,-1.7011315,0.72828984,-2.903655,-1.1909057,-2.6720371,-0.44698295,2.8144114,2.8269026,-1.1506233,2.3016777,1.5561789,0.9790318,0.63876057,2.0418308,-1.7741255,-0.52381456,0.17559065,-0.36479747
CIITA,-0.4759113,-1.0277048,-1.386849,0.69194984,1.6015607,1.2545724,-1.8751376,1.0318905,-2.186733,1.519259,-2.0148585,1.4652797,-0.22426492,-2.573854,-1.1603068,1.5631113,-3.6196518,-1.7708234,-2.6926131,-0.48441547,2.2801337,2.786065,-0.3388251,1.6777993,1.095079,1.0275974,0.005751211,1.3357888,-1.1866632,-1.151139,-0.15754636,-0.38131228
SAMHD1,-3.9252076,-0.19697616,-0.83638036,1.2441708,-2.631185,1.5747062,-4.0958705,0.9459335,-5.7048707,2.0830245,-2.072105,-1.2331078,-2.6297433,-1.599946,3.944688,0.37744805,-2.3914664,-5.7620306,1.0955788,-1.6122499,-5.019288,3.241343,0.85704756,0.004786454,-1.3277594,-1.404054,-1.3809361,-0.6510372,2.5844185,-3.1899455,-0.5770845,-0.767718
CPX-2158,0.027206201,-1.6413704,-0.6289638,3.0517697,4.173491,1.2215599,-1.6012589,-2.1061308,-1.4027215,1.3026043,-3.8027704,2.7250764,-0.31316382,-4.2481933,-4.157265,1.4663588,-3.3207862,-3.2179778,-3.2779655,-1.5513203,-0.08613465,2.888029,-1.7799948,0.2321253,1.2249299,2.2284935,-0.9189115,-0.7667352,-2.6830134,-0.117217496,-0.351509,0.15928626
CPX-2929,0.051343635,-2.224618,-1.0969616,3.4789405,4.8278503,1.4622029,-1.653839,-2.2927146,-1.6279395,1.8788953,-4.058605,3.417061,0.019231556,-5.5453663,-5.3273067,1.4362869,-3.8505287,-3.1840975,-3.8167896,-1.8564022,0.19183007,3.1145792,-2.3365371,-0.4178553,1.3687673,2.510927,-0.80192375,-0.8205507,-3.3525994,-0.4106707,-0.49772626,0.504312
CPX-2936,0.25379848,-1.809684,-0.8749985,3.215867,4.6444755,1.3439138,-1.6425449,-2.6255727,-0.9842124,1.1079766,-3.6191974,2.735155,-0.2589901,-4.458218,-4.704534,1.4085654,-3.3570614,-3.123803,-3.371223,-1.8130722,-0.13207641,2.8747725,-2.0205672,0.34115958,1.5694838,2.2997897,-1.1731801,-0.8999705,-2.988289,0.30818468,-0.33839887,0.43673542
MMP8,2.4029455,-2.1911328,-2.8401878,0.5443635,4.754224,1.3147947,-0.9982463,-1.2595427,0.6174237,0.65855724,-1.1714064,1.8849764,0.029036615,-2.3943868,-5.5054603,1.0178477,-4.4818726,-0.8295646,-4.110666,-1.3188021,3.4044645,2.7922645,-2.552588,3.5431316,3.5411437,2.0391517,0.5521207,1.6920006,-4.3828,1.499934,-0.451865,1.0221497
YARS2,-3.110229,-4.9373045,-3.323468,3.1673353,5.569049,3.3992534,-1.760137,-7.163344,-2.5238643,2.9050877,-4.9704294,-0.45595518,-3.970925,-10.81585,-3.8623185,1.8278267,-7.2141266,-2.9310694,1.4483443,-8.837745,-9.283957,2.4014022,-0.065275505,-3.5793371,0.03139672,-2.7121835,-4.3250237,-6.9725227,-1.2298082,0.9107172,-8.073228,5.743208
ELANE,0.9776125,-2.5850742,-0.8989232,2.5352995,4.413113,0.8976825,-1.8768599,-1.8614334,-1.3083681,1.5790224,-3.5120618,2.6040678,-0.33793676,-3.8079293,-4.6812534,1.5330428,-4.2717824,-3.1915498,-3.7272315,-0.8944666,0.91630924,2.8678246,-2.2276936,1.0536821,1.8130624,2.995146,-0.032528646,0.69301486,-3.3443837,0.48380214,0.29634422,0.63335925
VIL1,2.9015634,-0.23800947,-0.90489364,2.725314,7.357426,2.3101845,-1.0893865,-2.9962802,1.392424,-0.9746734,-1.7408841,2.592099,0.27516097,-2.1061525,-6.2309775,0.62079406,-3.083548,-1.7299024,-5.1988792,-1.258857,2.4414644,2.2011275,-2.2801228,2.988657,3.792263,1.5608697,-1.530855,-0.91775584,-5.6705465,2.7724168,1.4133563,0.16050915
MAP3K8,-0.24873766,-1.3362671,-1.3537564,0.7496022,0.8433403,0.85884726,-1.7585009,0.55476034,-2.08094,1.2660912,-1.7862548,1.7103829,0.25903308,-1.8616724,-1.0431122,2.0700293,-2.9806097,-1.93005,-2.6137302,-0.506636,2.5658004,2.5521998,-0.93233436,1.7151579,1.115338,0.9658442,0.19379956,1.6863482,-0.895105,-0.91583985,-0.9531368,-0.7770923
MMP3,1.0636832,-1.8284498,-1.3699765,1.6164508,3.5847812,0.8714572,-1.8847591,-1.0493119,-0.93827426,0.8616256,-2.5196688,2.2912643,0.24026187,-2.5271387,-3.7350006,1.6177682,-3.5683656,-2.4466126,-3.8579383,-0.6813351,2.2263355,2.784432,-1.9793978,2.0282924,1.8960205,2.2260513,0.28931242,1.1184947,-3.1275282,0.465975,0.78149444,-0.06299299
COX15,0.60866797,-3.346512,-2.535577,3.4372675,7.625308,2.4777887,-0.89945275,-6.408285,1.563853,0.84734285,-2.896065,1.4641244,-1.6476196,-8.02106,-7.0607653,1.8713846,-5.218596,-1.3198005,-2.394107,-6.0714293,-2.4156456,2.4541771,-1.3761222,0.14543384,2.7215939,-0.22091861,-3.7372897,-4.278441,-3.7262218,3.3432877,-4.0643787,3.6844814
LTA4H,3.251911,-2.1465116,-1.2154728,4.0612273,7.072285,1.9895247,-1.0336698,-2.0666707,-1.6420164,1.2492825,-4.721906,4.0289874,-0.68931514,-1.7187936,-7.1995783,0.47176123,-4.3825912,-3.4560509,-5.757722,0.70700556,1.8073186,2.1392064,-3.5990195,1.3900471,3.1979287,4.4154253,1.0287448,0.9430816,-6.460619,0.30254737,2.1558762,-0.2076574
ALOX12,1.7053871,-6.694824,-2.1471956,3.9664433,9.815007,0.6748173,-1.3962067,-4.591677,-2.3266017,4.24517,-7.116049,6.166926,-1.2499944,-11.167676,-10.115409,2.165072,-7.900394,-3.709409,-6.0904274,-3.5232568,0.41225055,4.137252,-3.9858408,-1.8471673,3.0350215,4.1756725,1.1119387,-0.6014444,-5.8397446,-0.2981803,-3.203234,2.8783484
COX6A2,0.07013352,-0.6224905,-1.9234138,1.4770885,2.5378392,1.9775971,-1.5797255,-2.169421,-0.38908738,0.32690147,-1.121516,-0.22897615,-1.4100611,-1.1018163,-1.7493582,0.6897455,-3.0979762,-1.8775251,-1.3977715,-2.1082566,-1.5302076,2.5849538,-1.0934247,2.1180358,2.1273334,-0.30911896,-2.0582933,-0.94326276,-1.6926806,1.2744821,-1.6343426,0.7274844
PTGIR,2.8699803,-4.217462,-0.8102929,4.8048916,6.165378,0.5841557,-1.9462957,-1.4998919,-3.783509,3.4145932,-7.480324,6.115261,-0.067297675,-3.2279856,-8.961674,0.81301445,-5.165997,-5.3736415,-6.798427,1.531996,1.5567629,3.6729076,-5.259815,-1.0615913,2.1183665,6.879972,3.291009,2.3823993,-6.9333034,-1.605503,2.860941,-0.46547574
LTC4S,1.5475672,-3.6242774,-3.5641093,2.94592,7.7323527,2.1237204,-1.7381756,-1.9604648,-1.8626527,3.2221358,-4.5834064,3.8563244,-0.7185,-7.3725214,-7.475104,1.4011068,-7.212018,-2.5487459,-5.498493,-2.6786323,1.7583824,3.7690532,-2.8754313,1.2553363,3.3935902,2.6420853,-0.010992991,0.3811853,-5.8914514,-0.27368796,-1.4279356,2.1903107
CHCHD7,0.79350054,-2.9023693,-2.4409938,2.8579538,6.712996,2.2335677,-1.0728385,-5.432062,1.5178437,0.5958841,-2.5100946,1.0992482,-1.4732753,-6.537376,-6.0902257,1.9559152,-4.8689065,-1.2395452,-2.4225838,-4.973701,-1.6405909,2.4578552,-1.3235428,0.98521614,2.8435347,0.14208621,-3.271614,-3.1625924,-3.3726437,2.967243,-3.2252374,3.1904645
GP6,2.418037,-3.746741,-2.8213556,2.053614,6.7026806,0.6617178,-1.838974,-2.3557663,-0.98527,1.8703529,-3.8010938,3.7084734,0.00069078803,-5.4288416,-6.905334,1.1904511,-5.147932,-1.9322629,-5.915805,-1.3251145,3.3915255,3.0775878,-3.1200361,1.2901168,2.780835,3.291131,1.2891904,1.6073669,-5.3521404,0.87265635,0.5583579,1.3871423
COX14,1.0395722,-2.6439219,-2.3863204,2.9279401,7.2305374,2.3659523,-0.9697794,-6.4555435,3.0290303,-0.18053539,-1.4029223,0.089529656,-2.1434336,-6.671081,-6.298999,1.8141826,-4.628555,-0.56082064,-1.8923501,-5.8833694,-2.126978,2.0480342,-0.5611474,1.5267609,3.2529132,-0.8094141,-4.7317085,-4.065609,-3.2537541,4.5533023,-3.2415245,3.792812
PTGES,-0.9165268,-3.5266783,0.08551702,5.0933957,5.6452675,1.1835672,-1.6935664,-2.1176023,-3.041136,3.8119073,-6.5301642,5.3985233,0.4139207,-8.202857,-7.2016134,1.8714925,-5.166347,-5.153979,-4.4527445,-2.585835,-1.2987266,4.0716205,-4.11658,-2.556367,0.24186435,3.821006,-0.43193388,-1.028885,-4.5588393,-2.3506405,-1.4520035,0.99140817
CPX-560,-2.5867896,-3.8991992,-1.5741122,3.8107479,4.340695,1.2771534,-1.7865036,-4.6139126,-3.0812495,3.3087173,-5.513718,2.256178,-2.1469624,-9.26424,-4.5976925,1.8113496,-5.5475836,-3.9872165,-1.2506101,-5.1361384,-4.992286,3.9750743,-1.2922971,-3.6033423,-0.876623,1.0837747,-1.6683866,-3.6485941,-1.5417033,-1.2121708,-4.3046274,2.687257
